,Date,stock,value,change
6630,05/04/2012,ABSA,1398.079956,-1.135843836
6631,09/04/2012,KCB,27.80018,-2.025724294
6632,09/04/2012,FAMILY,185.75049,-1.273543881
6633,09/04/2012,EQUITY,27.166211,-1.114594155
6634,09/04/2012,STANCHART,84.172255,-1.224396329
6635,09/04/2012,ABSA,1382.199951,-1.708145409
6636,10/04/2012,KCB,27.237025,-0.393827887
6637,10/04/2012,FAMILY,183.384876,0.123560353
6638,10/04/2012,EQUITY,26.863418,4.420576711
6639,10/04/2012,STANCHART,83.141653,-0.356438667
6640,10/04/2012,ABSA,1358.589966,0.744889573
6641,11/04/2012,KCB,27.129758,2.075779666
6642,11/04/2012,FAMILY,183.611467,1.352554958
6643,11/04/2012,EQUITY,28.050936,2.260077881
6644,11/04/2012,STANCHART,82.845304,-0.547754644
6645,11/04/2012,ABSA,1368.709961,1.377938755
6646,12/04/2012,KCB,27.692912,-0.548743303
6647,12/04/2012,FAMILY,186.094913,-1.227354345
6648,12/04/2012,EQUITY,28.684909,1.71531658
6649,12/04/2012,STANCHART,82.391515,-2.816449
6650,12/04/2012,ABSA,1387.569946,-1.247500067
6651,13/04/2012,KCB,27.540949,0.876342351
6652,13/04/2012,FAMILY,183.810869,-0.039448701
6653,13/04/2012,EQUITY,29.176946,-3.275493604
6654,13/04/2012,STANCHART,80.071,-4.147176881
6655,13/04/2012,ABSA,1370.26001,-0.050360077
6656,16/04/2012,KCB,27.782302,1.158302145
6657,16/04/2012,FAMILY,183.738358,2.33326511
6658,16/04/2012,EQUITY,28.221257,-1.659685109
6659,16/04/2012,STANCHART,76.750314,5.097127029
6660,16/04/2012,ABSA,1369.569946,1.54866738
6661,17/04/2012,KCB,28.104105,-0.954202242
6662,17/04/2012,FAMILY,188.025461,-3.528557231
6663,17/04/2012,EQUITY,27.752873,2.846919668
6664,17/04/2012,STANCHART,80.662375,-0.223056909
6665,17/04/2012,ABSA,1390.780029,-0.405528831
6666,18/04/2012,KCB,27.835935,-0.417467565
6667,18/04/2012,FAMILY,181.390875,-0.309803897
6668,18/04/2012,EQUITY,28.542975,-2.519478085
6669,18/04/2012,STANCHART,80.482452,-3.435582455
6670,18/04/2012,ABSA,1385.140015,-0.593439718
6671,19/04/2012,KCB,27.719729,4.546916747
6672,19/04/2012,FAMILY,180.828919,0.045116677
6673,19/04/2012,EQUITY,27.823841,0.595133504
6674,19/04/2012,STANCHART,77.717411,-2.461524355
6675,19/04/2012,ABSA,1376.920044,0.116926542
6676,20/04/2012,KCB,28.980122,-0.925354973
6677,20/04/2012,FAMILY,180.910503,-0.490987524
6678,20/04/2012,EQUITY,27.98943,-1.014193572
6679,20/04/2012,STANCHART,75.804378,-0.223398707
6680,20/04/2012,ABSA,1378.530029,-0.840757021
6681,23/04/2012,KCB,28.711953,-0.622660534
6682,23/04/2012,FAMILY,180.022255,0.694796318
6683,23/04/2012,EQUITY,27.705563,-0.870908128
6684,23/04/2012,STANCHART,75.635032,-1.997546587
6685,23/04/2012,ABSA,1366.939941,0.367977396
6686,24/04/2012,KCB,28.533175,0.877196456
6687,24/04/2012,FAMILY,181.273043,1.785003962
6688,24/04/2012,EQUITY,27.464273,2.497848751
6689,24/04/2012,STANCHART,74.124187,8.874137129
6690,24/04/2012,ABSA,1371.969971,1.364459164
6691,25/04/2012,KCB,28.783467,-0.279504203
6692,25/04/2012,FAMILY,184.508774,0.987372557
6693,25/04/2012,EQUITY,28.150289,1.949578564
6694,25/04/2012,STANCHART,80.702069,-0.377052291
6695,25/04/2012,ABSA,1390.689941,0.668016553
6696,26/04/2012,KCB,28.703016,-0.404863377
6697,26/04/2012,FAMILY,186.330563,0.59830496
6698,26/04/2012,EQUITY,28.699101,-5.324759127
6699,26/04/2012,STANCHART,80.39778,-0.77340444
6700,26/04/2012,ABSA,1399.97998,0.241432381
6701,27/04/2012,KCB,28.586808,0.125082171
6702,27/04/2012,FAMILY,187.445388,0.13055696
6703,27/04/2012,EQUITY,27.170943,-0.104475579
6704,27/04/2012,STANCHART,79.77598,-3.154233893
6705,27/04/2012,ABSA,1403.359985,-0.388350178
6706,30/04/2012,KCB,28.622565,-0.031237592
6707,30/04/2012,FAMILY,187.690111,0.444271675
6708,30/04/2012,EQUITY,27.142556,0.505490345
6709,30/04/2012,STANCHART,77.259659,-0.316787575
6710,30/04/2012,ABSA,1397.910034,0.565838416
6711,01/05/2012,KCB,28.613624,-0.656040633
6712,01/05/2012,FAMILY,188.523965,0.028845139
6713,01/05/2012,EQUITY,27.279759,0.45091674
6714,01/05/2012,STANCHART,77.01491,0.66135895
6715,01/05/2012,ABSA,1405.819946,-0.249668317
6716,02/05/2012,KCB,28.425907,-0.125783146
6717,02/05/2012,FAMILY,188.578345,-0.394113651
6718,02/05/2012,EQUITY,27.402768,-2.192672653
6719,02/05/2012,STANCHART,77.524255,-0.709919754
6720,02/05/2012,ABSA,1402.310059,-0.765887182
6721,03/05/2012,KCB,28.390152,-2.455922039
6722,03/05/2012,FAMILY,187.835132,-1.085697323
6723,03/05/2012,EQUITY,26.801915,-1.924097588
6724,03/05/2012,STANCHART,76.973895,-2.847959039
6725,03/05/2012,ABSA,1391.569946,-1.614720846
6726,04/05/2012,KCB,27.692912,-1.065203977
6727,04/05/2012,FAMILY,185.795811,-0.604910301
6728,04/05/2012,EQUITY,26.28622,0.16248057
6729,04/05/2012,STANCHART,74.78171,0.748342075
6730,04/05/2012,ABSA,1369.099976,0.035058068
6731,07/05/2012,KCB,27.397926,-0.489394708
6732,07/05/2012,FAMILY,184.671913,-0.699854666
6733,07/05/2012,EQUITY,26.32893,-2.325160954
6734,07/05/2012,STANCHART,75.341333,-0.228279741
6735,07/05/2012,ABSA,1369.579956,-0.427867316
6736,08/05/2012,KCB,27.263842,0.852458725
6737,08/05/2012,FAMILY,183.379478,-0.124081496
6738,08/05/2012,EQUITY,25.71674,-0.166082482
6739,08/05/2012,STANCHART,75.169344,0.176005261
6740,08/05/2012,ABSA,1363.719971,-0.670226674
6741,09/05/2012,KCB,27.496255,-0.065019764
6742,09/05/2012,FAMILY,183.151938,-0.313069578
6743,09/05/2012,EQUITY,25.674029,1.386319226
6744,09/05/2012,STANCHART,75.301646,0.235417165
6745,09/05/2012,ABSA,1354.579956,0.251741064
6746,10/05/2012,KCB,27.478377,1.366299764
6747,10/05/2012,FAMILY,182.578545,0.284143463
6748,10/05/2012,EQUITY,26.029953,0.291706251
6749,10/05/2012,STANCHART,75.478919,-0.667805007
6750,10/05/2012,ABSA,1357.98999,-0.338734087
6751,11/05/2012,KCB,27.853814,-1.54043536
6752,11/05/2012,FAMILY,183.09733,-0.85996721
6753,11/05/2012,EQUITY,26.105884,-2.435922109
6754,11/05/2012,STANCHART,74.974867,-1.498124698
6755,11/05/2012,ABSA,1353.390015,-1.111286387
6756,14/05/2012,KCB,27.424744,-0.885831423
6757,14/05/2012,FAMILY,181.522753,-0.200566041
6758,14/05/2012,EQUITY,25.469965,-0.614865391
6759,14/05/2012,STANCHART,73.85165,-0.904660898
6760,14/05/2012,ABSA,1338.349976,-0.574583789
6761,15/05/2012,KCB,27.181807,-1.026149586
6762,15/05/2012,FAMILY,181.15868,0.346665145
6763,15/05/2012,EQUITY,25.313359,-0.599924332
6764,15/05/2012,STANCHART,73.183543,-1.28170209
6765,15/05/2012,ABSA,1330.660034,-0.440381829
6766,16/05/2012,KCB,26.902881,-0.602006157
6767,16/05/2012,FAMILY,181.786694,-0.921241793
6768,16/05/2012,EQUITY,25.161498,-2.546211676
6769,16/05/2012,STANCHART,72.245548,-2.922646528
6770,16/05/2012,ABSA,1324.800049,-1.505137625
6771,17/05/2012,KCB,26.740924,-1.514128682
6772,17/05/2012,FAMILY,180.111999,-1.015713006
6773,17/05/2012,EQUITY,24.520833,-0.270949197
6774,17/05/2012,STANCHART,70.134066,0.049041788
6775,17/05/2012,ABSA,1304.859985,-0.738777655
6776,18/05/2012,KCB,26.336032,1.639901561
6777,18/05/2012,FAMILY,178.282578,0.959766243
6778,18/05/2012,EQUITY,24.454394,4.211140951
6779,18/05/2012,STANCHART,70.168461,5.826009209
6780,18/05/2012,ABSA,1295.219971,1.603590082
6781,21/05/2012,KCB,26.767917,0.033614868
6782,21/05/2012,FAMILY,179.993674,-0.47531726
6783,21/05/2012,EQUITY,25.484203,-0.614525791
6784,21/05/2012,STANCHART,74.256482,-0.767879092
6785,21/05/2012,ABSA,1315.98999,0.048633729
6786,22/05/2012,KCB,26.776915,-2.184138838
6787,22/05/2012,FAMILY,179.138133,-0.355661293
6788,22/05/2012,EQUITY,25.327596,3.597530535
6789,22/05/2012,STANCHART,73.686282,2.439977905
6790,22/05/2012,ABSA,1316.630005,0.169370286
6791,23/05/2012,KCB,26.19207,-0.13741182
6792,23/05/2012,FAMILY,178.501008,-0.015295712
6793,23/05/2012,EQUITY,26.238764,-0.95858936
6794,23/05/2012,STANCHART,75.484211,-0.918388085
6795,23/05/2012,ABSA,1318.859985,0.138003201
6796,24/05/2012,KCB,26.156079,-0.034401181
6797,24/05/2012,FAMILY,178.473705,-0.912843155
6798,24/05/2012,EQUITY,25.987242,-0.365225367
6799,24/05/2012,STANCHART,74.790973,-0.53598447
6800,24/05/2012,ABSA,1320.680054,-0.216563277
6801,25/05/2012,KCB,26.147081,1.720578293
6802,25/05/2012,FAMILY,176.84452,1.111684999
6803,25/05/2012,EQUITY,25.89233,1.86950344
6804,25/05/2012,STANCHART,74.390105,1.77488256
6805,25/05/2012,ABSA,1317.819946,1.107897786
6806,29/05/2012,KCB,26.596962,-0.744246655
6807,29/05/2012,FAMILY,178.810474,-0.982392116
6808,29/05/2012,EQUITY,26.376388,-1.529329945
6809,29/05/2012,STANCHART,75.710442,1.205728002
6810,29/05/2012,ABSA,1332.420044,-1.433489243
6811,30/05/2012,KCB,26.399015,-0.511246348
6812,30/05/2012,FAMILY,177.053854,-0.837919631
6813,30/05/2012,EQUITY,25.973006,0.29234198
6814,30/05/2012,STANCHART,76.623304,-0.248628015
6815,30/05/2012,ABSA,1313.319946,-0.227666534
6816,31/05/2012,KCB,26.264051,-2.535115394
6817,31/05/2012,FAMILY,175.570285,-1.980296951
6818,31/05/2012,EQUITY,26.048936,-4.991796978
6819,31/05/2012,STANCHART,76.432797,-2.897553258
6820,31/05/2012,ABSA,1310.329956,-2.464258476
6821,01/06/2012,KCB,25.598227,0.351489187
6822,01/06/2012,FAMILY,172.093472,-0.285597701
6823,01/06/2012,EQUITY,24.748626,3.355705484
6824,01/06/2012,STANCHART,74.218116,0.58824452
6825,01/06/2012,ABSA,1278.040039,0.010955447
6826,04/06/2012,KCB,25.688202,-0.140103227
6827,04/06/2012,FAMILY,171.601977,0.35006007
6828,04/06/2012,EQUITY,25.579117,-2.764383931
6829,04/06/2012,STANCHART,74.6547,-0.258723161
6830,04/06/2012,ABSA,1278.180054,0.572685044
6831,05/06/2012,KCB,25.652212,2.946338507
6832,05/06/2012,FAMILY,172.202687,2.531717173
6833,05/06/2012,EQUITY,24.872012,2.022518323
6834,05/06/2012,STANCHART,74.461551,1.533321539
6835,05/06/2012,ABSA,1285.5,2.304940101
6836,06/06/2012,KCB,26.408013,-0.408864537
6837,06/06/2012,FAMILY,176.562372,0.231969018
6838,06/06/2012,EQUITY,25.375053,-0.056110228
6839,06/06/2012,STANCHART,75.603286,0.045494054
6840,06/06/2012,ABSA,1315.130005,-0.010646476
6841,07/06/2012,KCB,26.30004,1.436879944
6842,07/06/2012,FAMILY,176.971942,0.360006786
6843,07/06/2012,EQUITY,25.360815,0.280692872
6844,07/06/2012,STANCHART,75.637681,1.504230411
6845,07/06/2012,ABSA,1314.98999,0.811416367
6846,08/06/2012,KCB,26.67794,-2.5295094
6847,08/06/2012,FAMILY,177.609053,-1.347752809
6848,08/06/2012,EQUITY,25.432001,-1.418173898
6849,08/06/2012,STANCHART,76.775446,-1.57671764
6850,08/06/2012,ABSA,1325.660034,-1.262011343
6851,11/06/2012,KCB,26.003119,1.349484268
6852,11/06/2012,FAMILY,175.215322,1.05968986
6853,11/06/2012,EQUITY,25.071331,0.397501832
6854,11/06/2012,STANCHART,75.564914,0.873648847
6855,11/06/2012,ABSA,1308.930054,1.165073714
6856,12/06/2012,KCB,26.354027,-0.546265662
6857,12/06/2012,FAMILY,177.072061,-0.745308431
6858,12/06/2012,EQUITY,25.17099,-3.337107519
6859,12/06/2012,STANCHART,76.225086,-0.694249135
6860,12/06/2012,ABSA,1324.180054,-0.702325108
6861,13/06/2012,KCB,26.210064,0.720910105
6862,13/06/2012,FAMILY,175.752328,1.03573308
6863,13/06/2012,EQUITY,24.331007,2.067489438
6864,13/06/2012,STANCHART,75.695894,-0.110114295
6865,13/06/2012,ABSA,1314.880005,1.081465301
6866,14/06/2012,KCB,26.399015,2.317654655
6867,14/06/2012,FAMILY,177.572653,2.050230674
6868,14/06/2012,EQUITY,24.834048,0.401299861
6869,14/06/2012,STANCHART,75.612542,0.454920561
6870,14/06/2012,ABSA,1329.099976,1.033781525
6871,15/06/2012,KCB,27.010853,-0.599599724
6872,15/06/2012,FAMILY,181.213302,-0.406837132
6873,15/06/2012,EQUITY,24.933707,3.121429156
6874,15/06/2012,STANCHART,75.956519,2.029154338
6875,15/06/2012,ABSA,1342.839966,0.144474625
6876,18/06/2012,KCB,26.848896,2.882036565
6877,18/06/2012,FAMILY,180.476059,0.322759153
6878,18/06/2012,EQUITY,25.711995,1.734952889
6879,18/06/2012,STANCHART,77.497794,0.278271147
6880,18/06/2012,ABSA,1344.780029,0.981569529
6881,19/06/2012,KCB,27.622691,0.749184792
6882,19/06/2012,FAMILY,181.058562,-0.075400466
6883,19/06/2012,EQUITY,26.158086,0.943398535
6884,19/06/2012,STANCHART,77.713448,-0.284308579
6885,19/06/2012,ABSA,1357.97998,-0.168635697
6886,20/06/2012,KCB,27.829636,-2.554154859
6887,20/06/2012,FAMILY,180.922043,-2.711540241
6888,20/06/2012,EQUITY,26.404861,-2.821711502
6889,20/06/2012,STANCHART,77.492502,-1.377741036
6890,20/06/2012,ABSA,1355.689941,-2.226167657
6891,21/06/2012,KCB,27.118824,1.857997235
6892,21/06/2012,FAMILY,176.016269,0.160296546
6893,21/06/2012,EQUITY,25.659792,1.054190151
6894,21/06/2012,STANCHART,76.424856,0.76687485
6895,21/06/2012,ABSA,1325.51001,0.717460444
6896,22/06/2012,KCB,27.622691,-2.703581631
6897,22/06/2012,FAMILY,176.298417,-0.43365846
6898,22/06/2012,EQUITY,25.930295,-2.470716203
6899,22/06/2012,STANCHART,77.010939,-1.946397511
6900,22/06/2012,ABSA,1335.02002,-1.595485362
6901,25/06/2012,KCB,26.875889,0.502175016
6902,25/06/2012,FAMILY,175.533884,-0.471846222
6903,25/06/2012,EQUITY,25.289631,1.238507592
6904,25/06/2012,STANCHART,75.512,0.220754317
6905,25/06/2012,ABSA,1313.719971,0.477272108
6906,26/06/2012,KCB,27.010853,0.49966582
6907,26/06/2012,FAMILY,174.705634,0.547018993
6908,26/06/2012,EQUITY,25.602845,-2.224284059
6909,26/06/2012,STANCHART,75.678696,0.431789945
6910,26/06/2012,ABSA,1319.98999,0.898490601
6911,27/06/2012,KCB,27.145817,-0.861782867
6912,27/06/2012,FAMILY,175.661307,-0.829018652
6913,27/06/2012,EQUITY,25.033365,-1.251186167
6914,27/06/2012,STANCHART,76.005469,-0.948652787
6915,27/06/2012,ABSA,1331.849976,-0.210979994
6916,28/06/2012,KCB,26.911879,2.273486738
6917,28/06/2012,FAMILY,174.205042,2.183912105
6918,28/06/2012,EQUITY,24.720151,2.361300301
6919,28/06/2012,STANCHART,75.284441,2.627192251
6920,28/06/2012,ABSA,1329.040039,2.492023869
6921,29/06/2012,KCB,27.523717,-0.098071783
6922,29/06/2012,FAMILY,178.009527,0.127824619
6923,29/06/2012,EQUITY,25.303868,-0.99399823
6924,29/06/2012,STANCHART,77.262308,1.458901538
6925,29/06/2012,ABSA,1362.160034,0.245931162
6926,02/07/2012,KCB,27.496724,0.654452509
6927,02/07/2012,FAMILY,178.237067,0.051060086
6928,02/07/2012,EQUITY,25.052348,-1.610156461
6929,02/07/2012,STANCHART,78.389489,1.162826817
6930,02/07/2012,ABSA,1365.51001,0.623211103
6931,03/07/2012,KCB,27.676677,-0.195059544
6932,03/07/2012,FAMILY,178.328075,-0.326646828
6933,03/07/2012,EQUITY,24.648966,0.885643641
6934,03/07/2012,STANCHART,79.301023,1.756730175
6935,03/07/2012,ABSA,1374.02002,-0.468702341
6936,05/07/2012,KCB,27.622691,-1.661235685
6937,05/07/2012,FAMILY,177.745572,-1.986783671
6938,05/07/2012,EQUITY,24.867268,-0.820612863
6939,05/07/2012,STANCHART,80.694128,-0.665641991
6940,05/07/2012,ABSA,1367.579956,-0.943264922
6941,06/07/2012,KCB,27.163813,-0.629351999
6942,06/07/2012,FAMILY,174.214152,-0.909046126
6943,06/07/2012,EQUITY,24.663204,0.808155339
6944,06/07/2012,STANCHART,80.156994,1.322045585
6945,06/07/2012,ABSA,1354.680054,-0.163883198
6946,09/07/2012,KCB,26.992857,-0.866666318
6947,09/07/2012,FAMILY,172.630465,-1.797861693
6948,09/07/2012,EQUITY,24.862521,-0.095436822
6949,09/07/2012,STANCHART,81.216706,-0.925241908
6950,09/07/2012,ABSA,1352.459961,-0.812592632
6951,10/07/2012,KCB,26.758919,-1.479491754
6952,10/07/2012,FAMILY,169.526808,-0.542249931
6953,10/07/2012,EQUITY,24.838793,-0.3439056
6954,10/07/2012,STANCHART,80.465255,-0.621496819
6955,10/07/2012,ABSA,1341.469971,-0.001492393
6956,11/07/2012,KCB,26.363023,-2.286687684
6957,11/07/2012,FAMILY,168.607549,-1.165993463
6958,11/07/2012,EQUITY,24.753371,0.996934923
6959,11/07/2012,STANCHART,79.965166,-0.914912126
6960,11/07/2012,ABSA,1341.449951,-0.498709698
6961,12/07/2012,KCB,25.760183,2.654558005
6962,12/07/2012,FAMILY,166.641596,1.594843103
6963,12/07/2012,EQUITY,25.000146,1.76537369
6964,12/07/2012,STANCHART,79.233555,1.013522617
6965,12/07/2012,ABSA,1334.76001,1.649736195
6966,13/07/2012,KCB,26.444002,0.170129317
6967,13/07/2012,FAMILY,169.299268,-0.655879386
6968,13/07/2012,EQUITY,25.441492,-1.324375945
6969,13/07/2012,STANCHART,80.036605,0.320680769
6970,13/07/2012,ABSA,1356.780029,-0.231431325
6971,16/07/2012,KCB,26.488991,0.747280257
6972,16/07/2012,FAMILY,168.188869,-0.616916569
6973,16/07/2012,EQUITY,25.104551,1.568994403
6974,16/07/2012,STANCHART,80.293267,0.004935657
6975,16/07/2012,ABSA,1353.640015,0.740967236
6976,17/07/2012,KCB,26.686938,2.663524006
6977,17/07/2012,FAMILY,167.151284,2.504768076
6978,17/07/2012,EQUITY,25.49844,-0.80029994
6979,17/07/2012,STANCHART,80.29723,-0.112031262
6980,17/07/2012,ABSA,1363.670044,0.668049067
6981,18/07/2012,KCB,27.397751,0.722493609
6982,18/07/2012,FAMILY,171.338036,3.76626647
6983,18/07/2012,EQUITY,25.294376,1.688557172
6984,18/07/2012,STANCHART,80.207272,1.329462994
6985,18/07/2012,ABSA,1372.780029,0.271710028
6986,19/07/2012,KCB,27.595698,-1.793279518
6987,19/07/2012,FAMILY,177.791083,-1.479471274
6988,19/07/2012,EQUITY,25.721486,-4.132844424
6989,19/07/2012,STANCHART,81.273598,-1.631069662
6990,19/07/2012,ABSA,1376.51001,-1.006166021
6991,20/07/2012,KCB,27.10083,-2.788848164
6992,20/07/2012,FAMILY,175.160715,-0.841774938
6993,20/07/2012,EQUITY,24.658457,-2.617398161
6994,20/07/2012,STANCHART,79.947969,-0.077780588
6995,20/07/2012,ABSA,1362.660034,-0.89090556
6996,23/07/2012,KCB,26.345029,-0.443992679
6997,23/07/2012,FAMILY,173.686256,-0.256775643
6998,23/07/2012,EQUITY,24.013047,-0.237150246
6999,23/07/2012,STANCHART,79.885785,-0.481928043
7000,23/07/2012,ABSA,1350.52002,-0.904093299
7001,24/07/2012,KCB,26.228059,-1.09776709
7002,24/07/2012,FAMILY,173.240272,0.388780849
7003,24/07/2012,EQUITY,23.9561,-0.138670318
7004,24/07/2012,STANCHART,79.500793,-4.318373277
7005,24/07/2012,ABSA,1338.310059,-0.03138615
7006,25/07/2012,KCB,25.940136,1.144639334
7007,25/07/2012,FAMILY,173.913797,1.501986067
7008,25/07/2012,EQUITY,23.92288,3.947635067
7009,25/07/2012,STANCHART,76.067652,-0.015650542
7010,25/07/2012,ABSA,1337.890015,1.654097478
7011,26/07/2012,KCB,26.237057,2.057616447
7012,26/07/2012,FAMILY,176.525958,1.258057469
7013,26/07/2012,EQUITY,24.867268,-9.408399829
7014,26/07/2012,STANCHART,76.055747,1.7881936
7015,26/07/2012,ABSA,1360.02002,1.908056545
7016,27/07/2012,KCB,26.776915,-0.40322793
7017,27/07/2012,FAMILY,178.746756,0.147661981
7018,27/07/2012,EQUITY,22.527656,-1.242890073
7019,27/07/2012,STANCHART,77.415771,1.686722205
7020,27/07/2012,ABSA,1385.969971,-0.048335968
7021,30/07/2012,KCB,26.668943,-0.57355104
7022,30/07/2012,FAMILY,179.010697,-0.355906664
7023,30/07/2012,EQUITY,22.247662,-3.412974361
7024,30/07/2012,STANCHART,78.72156,2.643560417
7025,30/07/2012,ABSA,1385.300049,-0.431682869
7026,31/07/2012,KCB,26.515983,-0.203594187
7027,31/07/2012,FAMILY,178.373586,-0.408206179
7028,31/07/2012,EQUITY,21.488355,-3.312719843
7029,31/07/2012,STANCHART,80.802612,-0.646735281
7030,31/07/2012,ABSA,1379.319946,-0.289997981
7031,01/08/2012,KCB,26.461998,-0.748042533
7032,01/08/2012,FAMILY,177.645454,-0.374011822
7033,01/08/2012,EQUITY,20.776506,-1.416171709
7034,01/08/2012,STANCHART,80.280033,0.161499684
7035,01/08/2012,ABSA,1375.319946,-0.750366926
7036,02/08/2012,KCB,26.264051,1.918462616
7037,02/08/2012,FAMILY,176.981039,2.093086932
7038,02/08/2012,EQUITY,20.482275,1.737722006
7039,02/08/2012,STANCHART,80.409685,1.301441487
7040,02/08/2012,ABSA,1365,1.904028571
7041,03/08/2012,KCB,26.767917,0.672271212
7042,03/08/2012,FAMILY,180.685406,0.120889675
7043,03/08/2012,EQUITY,20.8382,-0.594422743
7044,03/08/2012,STANCHART,81.45617,1.112552923
7045,03/08/2012,ABSA,1390.98999,0.23292691
7046,06/08/2012,KCB,26.94787,1.035057687
7047,06/08/2012,FAMILY,180.903836,0.588648656
7048,06/08/2012,EQUITY,20.714333,4.20883453
7049,06/08/2012,STANCHART,82.362413,-0.263430844
7050,06/08/2012,ABSA,1394.22998,0.510675864
7051,07/08/2012,KCB,27.226796,0.231327256
7052,07/08/2012,FAMILY,181.968724,-0.025108161
7053,07/08/2012,EQUITY,21.586165,-0.044144015
7054,07/08/2012,STANCHART,82.145445,-0.169108585
7055,07/08/2012,ABSA,1401.349976,0.062082636
7056,08/08/2012,KCB,27.289779,0.560499226
7057,08/08/2012,FAMILY,181.923035,-0.306486751
7058,08/08/2012,EQUITY,21.576636,-0.397439156
7059,08/08/2012,STANCHART,82.00653,0.570304584
7060,08/08/2012,ABSA,1402.219971,0.041368545
7061,09/08/2012,KCB,27.442738,-0.262291612
7062,09/08/2012,FAMILY,181.365465,0.438461093
7063,09/08/2012,EQUITY,21.490882,1.019730135
7064,09/08/2012,STANCHART,82.474217,0.156268231
7065,09/08/2012,ABSA,1402.800049,0.218844161
7066,10/08/2012,KCB,27.370758,-0.098623502
7067,10/08/2012,FAMILY,182.160682,-0.140497937
7068,10/08/2012,EQUITY,21.710031,1.184991399
7069,10/08/2012,STANCHART,82.603098,1.335050412
7070,10/08/2012,ABSA,1405.869995,-0.125190096
7071,13/08/2012,KCB,27.343764,-0.198736355
7072,13/08/2012,FAMILY,181.90475,-0.361791542
7073,13/08/2012,EQUITY,21.967293,0.693990834
7074,13/08/2012,STANCHART,83.705891,0.2682583
7075,13/08/2012,ABSA,1404.109985,-0.012814594
7076,14/08/2012,KCB,27.289422,0.23233178
7077,14/08/2012,FAMILY,181.246634,0.055474685
7078,14/08/2012,EQUITY,22.119744,3.596809258
7079,14/08/2012,STANCHART,83.930439,-0.136150843
7080,14/08/2012,ABSA,1403.930054,0.113964011
7081,15/08/2012,KCB,27.352824,1.920529303
7082,15/08/2012,FAMILY,181.34718,1.229839913
7083,15/08/2012,EQUITY,22.915349,0.623708589
7084,15/08/2012,STANCHART,83.816167,0.873457981
7085,15/08/2012,ABSA,1405.530029,0.710051069
7086,16/08/2012,KCB,27.878143,0.389860975
7087,16/08/2012,FAMILY,183.57746,0.189207869
7088,16/08/2012,EQUITY,23.058274,-0.37190121
7089,16/08/2012,STANCHART,84.548266,1.84963817
7090,16/08/2012,ABSA,1415.51001,0.187213371
7091,17/08/2012,KCB,27.986829,-0.517800713
7092,17/08/2012,FAMILY,183.924803,-0.357817972
7093,17/08/2012,EQUITY,22.97252,-0.35255601
7094,17/08/2012,STANCHART,86.112103,2.629185586
7095,17/08/2012,ABSA,1418.160034,-0.002117462
7096,20/08/2012,KCB,27.841913,0.195184146
7097,20/08/2012,FAMILY,183.266687,-0.922696333
7098,20/08/2012,EQUITY,22.891529,0.083249136
7099,20/08/2012,STANCHART,88.37615,-1.366614183
7100,20/08/2012,ABSA,1418.130005,-0.349753618
7101,21/08/2012,KCB,27.896256,-0.844149122
7102,21/08/2012,FAMILY,181.575692,-0.704754026
7103,21/08/2012,EQUITY,22.910586,0.062377278
7104,21/08/2012,STANCHART,87.168389,1.95256792
7105,21/08/2012,ABSA,1413.170044,0.022640304
7106,22/08/2012,KCB,27.66077,-0.916832756
7107,22/08/2012,FAMILY,180.29603,-0.785806543
7108,22/08/2012,EQUITY,22.924877,-0.457184569
7109,22/08/2012,STANCHART,88.870411,-0.932914556
7110,22/08/2012,ABSA,1413.48999,-0.807224252
7111,23/08/2012,KCB,27.407167,0.991404912
7112,23/08/2012,FAMILY,178.879252,1.057745367
7113,23/08/2012,EQUITY,22.820068,1.670144015
7114,23/08/2012,STANCHART,88.041326,0.08903546
7115,23/08/2012,ABSA,1402.079956,0.645473103
7116,24/08/2012,KCB,27.678883,0.425396502
7117,24/08/2012,FAMILY,180.771339,-1.051727564
7118,24/08/2012,EQUITY,23.201196,0.903487906
7119,24/08/2012,STANCHART,88.119714,1.878711272
7120,24/08/2012,ABSA,1411.130005,-0.048901518
7121,27/08/2012,KCB,27.796628,-0.195509326
7122,27/08/2012,FAMILY,178.870117,-0.419033661
7123,27/08/2012,EQUITY,23.410816,0.447703318
7124,27/08/2012,STANCHART,89.775229,-0.130234143
7125,27/08/2012,ABSA,1410.439941,-0.080818188
7126,28/08/2012,KCB,27.742283,0.065297438
7127,28/08/2012,FAMILY,178.120591,0.107767439
7128,28/08/2012,EQUITY,23.515627,-0.384931263
7129,28/08/2012,STANCHART,89.658311,-0.197098292
7130,28/08/2012,ABSA,1409.300049,0.084434894
7131,29/08/2012,KCB,27.760398,-1.076670443
7132,29/08/2012,FAMILY,178.312547,-0.876567031
7133,29/08/2012,EQUITY,23.425108,1.098231863
7134,29/08/2012,STANCHART,89.481596,-1.425454012
7135,29/08/2012,ABSA,1410.48999,-0.780580513
7136,30/08/2012,KCB,27.46151,1.649075379
7137,30/08/2012,FAMILY,176.749518,0.765378042
7138,30/08/2012,EQUITY,23.68237,-0.201162299
7139,30/08/2012,STANCHART,88.206077,0.206369001
7140,30/08/2012,ABSA,1399.47998,0.507329587
7141,31/08/2012,KCB,27.914371,-1.39519891
7142,31/08/2012,FAMILY,178.10232,-0.159103486
7143,31/08/2012,EQUITY,23.63473,-0.20157624
7144,31/08/2012,STANCHART,88.388107,1.462628903
